id,y__abs_energy,"y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",y__ar_coefficient__coeff_3__k_10,y__count_above_mean,"y__fft_aggregated__aggtype_""centroid""",y__index_mass_quantile__q_0.1,y__number_peaks__n_1,y__ratio_beyond_r_sigma__r_1.5
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#---5,6.900354991830326e-12,-0.1189110315675704,0.1169256202515749,749.0,572.8912670959303,0.0966666666666666,1001.0,0.0013333333333333
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#---6,7.233171091237729e-12,-0.1199961761433749,0.0494939493910767,733.0,573.3020499678036,0.0966666666666666,988.0,0.001
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#---7,6.900354991830326e-12,-0.1189110315675704,0.1169256202515749,749.0,572.8912670959303,0.0966666666666666,1001.0,0.0013333333333333
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#---8,7.211095278134841e-12,-0.1290377874741374,0.0979829957042398,783.0,584.01106234236,0.0963333333333333,973.0,0.002
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#---9,7.164374527504755e-12,-0.1227284589530228,0.0732097376623453,788.0,572.7143450077895,0.097,987.0,0.0006666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#---3,6.37768889124739e-12,-0.0565155206376833,0.0527460249346402,858.0,483.8187620075447,0.0993333333333333,1002.0,0.0023333333333333
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#---5,6.524736931645122e-12,-0.0813721713001267,0.0991593436786636,897.0,350.8693813956804,0.0986666666666666,993.0,0.0076666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#---7,6.310564003159273e-12,-0.0816777419947308,0.0950277933633437,856.0,419.0534528878179,0.099,982.0,0.009
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#---8,6.402954654532711e-12,-0.1383623790219034,0.0445328763387568,777.0,419.4931066568863,0.0983333333333333,981.0,0.005
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#---9,6.402954654532711e-12,-0.1383623790219034,0.0445328763387568,777.0,419.4931066568863,0.0983333333333333,981.0,0.005
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#---0,7.252839391613902e-11,-0.0504124509793007,0.0048321179012052,258.0,725.4599126953033,0.0916666666666666,972.0,0.003
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#---1,3.5854711517682705e-11,-0.113390514994007,0.0173937322745211,537.0,645.1316511229329,0.0856666666666666,924.0,0.0093333333333333
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#---2,3.6892583544982776e-11,-0.0993586605712745,0.0218023026894366,426.0,629.9599799794502,0.0836666666666666,967.0,0.0086666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#---3,3.970905356018528e-11,-0.1419741855565746,0.0303073033251627,385.0,671.0418889890732,0.084,947.0,0.0076666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#---4,3.970905356018528e-11,-0.1419741855565746,0.0303073033251627,385.0,671.0418889890732,0.084,947.0,0.0076666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#---5,3.725150323119382e-11,-0.1620680740315307,0.0208710139232004,390.0,666.589789553028,0.0933333333333333,973.0,0.0093333333333333
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#---6,4.146968337266321e-11,-0.0493565363651313,0.0406042595677712,349.0,692.4982306456498,0.0836666666666666,977.0,0.0056666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#---8,2.5991157108846163e-10,-0.1167668199125017,0.0023976037692287,257.0,738.950962545777,0.0453333333333333,970.0,0.002
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#---9,7.252839391613902e-11,-0.0504124509793007,0.0048321179012052,258.0,725.4599126953033,0.0916666666666666,972.0,0.003
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#---0,8.42454866783401e-12,-0.1274901911935693,0.0228308662746368,793.0,562.0888256227004,0.0966666666666666,990.0,0.001
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#---1,8.42454866783401e-12,-0.1274901911935693,0.0228308662746368,793.0,562.0888256227004,0.0966666666666666,990.0,0.001
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#---2,8.004849492393379e-12,-0.1078961720193826,0.0356609241867939,864.0,570.5408526074933,0.097,977.0,0.0006666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#---3,8.431552728758152e-12,-0.1231171481447072,0.0378028544652159,860.0,571.3517076896908,0.0966666666666666,973.0,0.0006666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#---4,8.431552728758152e-12,-0.1231171481447072,0.0378028544652159,860.0,571.3517076896908,0.0966666666666666,973.0,0.0006666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#---5,8.424945964237669e-12,-0.1369381667727901,0.1675590278848317,820.0,564.8311214291646,0.0966666666666666,991.0,0.002
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#---6,8.42454866783401e-12,-0.1274901911935693,0.0228308662746368,793.0,562.0888256227004,0.0966666666666666,990.0,0.001
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#---7,8.431552728758152e-12,-0.1231171481447072,0.0378028544652159,860.0,571.3517076896908,0.0966666666666666,973.0,0.0006666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#---8,8.696182107204339e-12,-0.1320342400103972,0.0841451731265233,805.0,571.6829029634749,0.0966666666666666,988.0,0.0016666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#---9,8.42454866783401e-12,-0.1274901911935693,0.0228308662746368,793.0,562.0888256227004,0.0966666666666666,990.0,0.001
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#---1,8.157828762949449e-12,-0.1072163166975513,0.0849435754499924,971.0,418.6460207609641,0.099,995.0,0.0066666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#---2,7.806660842814715e-12,-0.124853871821819,0.0466203967572188,838.0,487.7328513014156,0.098,1004.0,0.0016666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#---3,8.082750234002709e-12,0.0330937422485008,-0.0012361420405863,781.0,625.1605664037462,0.099,990.0,0.0006666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#---4,7.902372034831809e-12,-0.2311438710924118,-0.0068214416772364,794.0,417.36402586289705,0.0973333333333333,976.0,0.011
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#---6,7.806660842814715e-12,-0.124853871821819,0.0466203967572188,838.0,487.7328513014156,0.098,1004.0,0.0016666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#---7,7.899179424810833e-12,-0.2130275008113377,0.0644663783222783,900.0,426.70091190939473,0.098,980.0,0.0116666666666666
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#---8,7.902372034831809e-12,-0.2311438710924118,-0.0068214416772364,794.0,417.36402586289705,0.0973333333333333,976.0,0.011
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#---9,7.483730759432555e-12,-0.162816193656234,0.0696966321685785,789.0,514.9522466807082,0.0973333333333333,1002.0,0.003
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#---0,1.7603045860296036e-10,-0.1037742738923877,0.1296000080077828,1545.0,640.0932790771232,0.0956666666666666,966.0,0.0003333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#---1,1.7564807322255375e-10,-0.1142931147893946,0.0959250479006115,1543.0,635.2286772224984,0.0956666666666666,968.0,0.0006666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#---2,1.7703964027544428e-10,-0.1069459022803329,0.0798320437573119,1551.0,641.0749453373046,0.0953333333333333,977.0,0.001
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#---3,1.7436780103134728e-10,-0.1071735025013248,0.1253148767179146,1548.0,639.3968309017856,0.0953333333333333,961.0,0.0003333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#---4,1.767716391591934e-10,-0.1079876259210171,0.1037312927796504,1553.0,638.9324870987692,0.0956666666666666,973.0,0.0003333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#---5,1.7703964027544428e-10,-0.1069459022803329,0.0798320437573119,1551.0,641.0749453373046,0.0953333333333333,977.0,0.001
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#---6,1.767716391591934e-10,-0.1079876259210171,0.1037312927796504,1553.0,638.9324870987692,0.0956666666666666,973.0,0.0003333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#---7,1.7564807322255375e-10,-0.1142931147893946,0.0959250479006115,1543.0,635.2286772224984,0.0956666666666666,968.0,0.0006666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#---8,1.7617061769308307e-10,-0.1091766034107311,0.0921504012006143,1536.0,637.8004460143536,0.0956666666666666,976.0,0.0006666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#---9,1.7736496953959503e-10,-0.1062608512059207,0.194481493612736,1539.0,649.5336966735862,0.095,976.0,0.0003333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#---0,1.508553347910365e-11,-0.1705326216242763,0.0195486173754046,689.0,526.7647340731016,0.0963333333333333,991.0,0.0066666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#---2,1.3810831399795666e-11,-0.1412438275992037,0.0571211004547233,964.0,549.1407783348527,0.097,988.0,0.0016666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#---3,1.4930174092275255e-11,-0.130750949538776,0.1094361008667587,813.0,533.8919929970613,0.0973333333333333,1005.0,0.0103333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#---4,1.508553347910365e-11,-0.1705326216242763,0.0195486173754046,689.0,526.7647340731016,0.0963333333333333,991.0,0.0066666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#---5,1.4930174092275255e-11,-0.130750949538776,0.1094361008667587,813.0,533.8919929970613,0.0973333333333333,1005.0,0.0103333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#---6,1.3435761119146071e-11,-0.1277587662305163,0.0138196661192437,991.0,571.7089097000811,0.0966666666666666,961.0,0.001
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#---7,1.397532472257752e-11,-0.1568185962050851,0.1070733428224993,507.0,542.5368549636412,0.0953333333333333,990.0,0.0056666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#---9,1.3810831399795666e-11,-0.1412438275992037,0.0571211004547233,964.0,549.1407783348527,0.097,988.0,0.0016666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#---0,1.6679578659627185e-11,-0.1563342145604249,0.1243387927362635,771.0,553.533982809595,0.097,984.0,0.0023333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#---1,1.653049293850701e-11,-0.1357867898300015,0.0502788473183396,662.0,554.2142287073005,0.0963333333333333,956.0,0.0023333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#---2,1.7643617382993432e-11,-0.1156298853876186,0.0467275838437336,1152.0,538.7861042404659,0.0983333333333333,949.0,0.001
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#---3,1.6691956696809982e-11,-0.1549206858800272,0.1302799839227652,679.0,556.2885669976096,0.096,1000.0,0.001
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#---4,1.6691956696809982e-11,-0.1549206858800272,0.1302799839227652,679.0,556.2885669976096,0.096,1000.0,0.001
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#---7,1.7297490745494982e-11,-0.1121579319466944,0.0646212738069221,716.0,452.8547419057029,0.0973333333333333,964.0,0.0096666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#---8,1.6669644980979083e-11,-0.1396248962388804,0.0082809821290712,908.0,474.635616122185,0.0973333333333333,972.0,0.0076666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#---9,1.7643617382993432e-11,-0.1156298853876186,0.0467275838437336,1152.0,538.7861042404659,0.0983333333333333,949.0,0.001
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#---0,3.984091673555265e-11,0.0213122015574674,0.052841500845624,435.0,654.0161905552824,0.0833333333333333,977.0,0.0076666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#---2,3.984091673555265e-11,0.0213122015574674,0.052841500845624,435.0,654.0161905552824,0.0833333333333333,977.0,0.0076666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#---3,1.3253901032696208e-10,-0.1353055770403605,0.0110819232381544,342.0,731.6621593569224,0.0823333333333333,974.0,0.006
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#---4,4.272341460224813e-11,-0.2124695116078715,0.021071839709025,301.0,668.6343824221642,0.081,978.0,0.0076666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#---5,4.1243316550144125e-11,-0.2276673190911214,0.0412478534411679,355.0,651.5078810069587,0.08,949.0,0.009
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#---6,4.5784762386294857e-11,-0.0078478557074512,0.0124352862036733,563.0,694.8112634182829,0.083,936.0,0.0053333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#---7,4.1243316550144125e-11,-0.2276673190911214,0.0412478534411679,355.0,651.5078810069587,0.08,949.0,0.009
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#---8,4.272341460224813e-11,-0.2124695116078715,0.021071839709025,301.0,668.6343824221642,0.081,978.0,0.0076666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#---9,1.3769468871317466e-10,-0.0303504112775381,0.0031069637309375,336.0,733.003404152951,0.0893333333333333,949.0,0.001
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#---0,9.207479214936127e-12,-0.1472691712024303,0.0726947627870612,851.0,523.1519622815644,0.0966666666666666,1007.0,0.0046666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#---1,9.337823204643212e-12,-0.1948677745456959,0.0861644240789679,875.0,495.92827693138327,0.097,990.0,0.0083333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#---2,9.270238197138403e-12,-0.1391624382810634,0.0767742190449575,834.0,508.7923788702092,0.097,985.0,0.0056666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#---3,9.292555248944935e-12,-0.1466599096422395,0.0921032098625454,816.0,522.9182744724791,0.097,996.0,0.0043333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#---4,9.292555248944935e-12,-0.1466599096422395,0.0921032098625454,816.0,522.9182744724791,0.097,996.0,0.0043333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#---5,9.207479214936127e-12,-0.1472691712024303,0.0726947627870612,851.0,523.1519622815644,0.0966666666666666,1007.0,0.0046666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#---6,9.270238197138403e-12,-0.1391624382810634,0.0767742190449575,834.0,508.7923788702092,0.097,985.0,0.0056666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#---7,9.39112688296741e-12,-0.0915489539432259,0.0003802324478516,850.0,598.2269029046499,0.0973333333333333,993.0,0.002
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#---8,9.270238197138403e-12,-0.1391624382810634,0.0767742190449575,834.0,508.7923788702092,0.097,985.0,0.0056666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#---9,9.292555248944935e-12,-0.1466599096422395,0.0921032098625454,816.0,522.9182744724791,0.097,996.0,0.0043333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#---0,1.0205890733341824e-11,-0.1237063415764503,0.0597334024868393,877.0,522.2130081290946,0.0973333333333333,997.0,0.0023333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#---1,1.0195553246852673e-11,-0.1384089016313419,-0.0283293517206327,876.0,518.8933921693032,0.0973333333333333,962.0,0.002
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#---2,1.0156978936107302e-11,-0.1442690857661108,-0.0139664579919002,931.0,517.8132569561287,0.0966666666666666,962.0,0.0086666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#---3,1.026765288375382e-11,-0.1491509505285952,0.0920446522616234,890.0,524.122898010542,0.096,980.0,0.005
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#---4,1.0216964091472847e-11,-0.1399722755884016,0.0852005698885157,849.0,524.5502195498395,0.0966666666666666,999.0,0.0046666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#---5,1.018589448090687e-11,-0.1396862936862097,0.0001740520330024,944.0,517.1438031783539,0.097,973.0,0.0243333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#---6,1.018589448090687e-11,-0.1396862936862097,0.0001740520330024,944.0,517.1438031783539,0.097,973.0,0.0243333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#---7,1.0230883223484836e-11,-0.1342901908403228,0.0624730514739643,857.0,558.97358796534,0.0966666666666666,1001.0,0.0026666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#---9,1.026765288375382e-11,-0.1491509505285952,0.0920446522616234,890.0,524.122898010542,0.096,980.0,0.005
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#---0,5.945126296084666e-07,0.8458547702999525,0.0103653666306067,1336.0,699.497191975846,0.1886666666666666,968.0,0.0916666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#---2,5.957797495961805e-07,0.8738900979512946,0.0677450083069767,1344.0,712.4084967818128,0.1886666666666666,1005.0,0.096
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#---4,6.303481799186768e-07,0.8693970370536264,0.047015145561021,1318.0,704.0864188666412,0.1896666666666666,972.0,0.0883333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#---6,6.303481799186768e-07,0.8693970370536264,0.047015145561021,1318.0,704.0864188666412,0.1896666666666666,972.0,0.0883333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#---8,6.076651061008472e-07,0.8647377073632022,0.0379424992000287,1331.0,700.6541331378551,0.201,984.0,0.09
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#---9,6.303481799186768e-07,0.8693970370536264,0.047015145561021,1318.0,704.0864188666412,0.1896666666666666,972.0,0.0883333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#---0,8.202440274059261e-07,0.7750950929207844,0.0637926092962157,1347.0,703.7857357847258,0.1926666666666666,1008.0,0.0793333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#---1,6.752743895485967e-07,0.7868699010762943,0.0624232902517423,1322.0,711.8104016701237,0.194,1003.0,0.0753333333333333
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#---2,6.941624906022765e-07,0.7354149216114582,0.0070001814705606,1357.0,710.221855041434,0.1963333333333333,1005.0,0.064
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#---3,6.814907267081119e-07,0.8067084755033773,0.0275728420710926,1324.0,705.1048651788392,0.187,991.0,0.0716666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#---5,7.137896519305386e-07,0.7528143388144175,0.0806337664850546,1330.0,705.5449363385849,0.1933333333333333,985.0,0.0696666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#---6,8.116947095670302e-07,0.7869251009617968,0.073206980242468,1283.0,703.0463634140318,0.216,992.0,0.0816666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#---7,6.736423641349104e-07,0.8181000073699117,0.0520289633911973,1347.0,710.2599815582129,0.1836666666666666,1020.0,0.0716666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#---8,7.137896519305386e-07,0.7528143388144175,0.0806337664850546,1330.0,705.5449363385849,0.1933333333333333,985.0,0.0696666666666666
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#---9,6.814907267081119e-07,0.8067084755033773,0.0275728420710926,1324.0,705.1048651788392,0.187,991.0,0.0716666666666666
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#---0,3.63531898234593e-12,-0.2610258007166834,0.0360451633085706,641.0,326.9112973376712,0.0976666666666666,997.0,0.0316666666666666
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#---1,3.631239172222469e-12,-0.2637053230308525,0.066567605529459,659.0,297.65578971449486,0.0986666666666666,1016.0,0.04
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#---2,3.6333279742165257e-12,-0.256232695206901,-0.0021285052212884,676.0,291.71373896850343,0.0983333333333333,990.0,0.0393333333333333
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#---3,3.636552614395477e-12,-0.2976359942968617,0.0198439604280515,708.0,297.5984768713702,0.098,981.0,0.039
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#---4,3.63531898234593e-12,-0.2610258007166834,0.0360451633085706,641.0,326.9112973376712,0.0976666666666666,997.0,0.0316666666666666
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#---5,3.645773181976016e-12,-0.2550660552273365,0.0445576317492656,715.0,312.5107234573885,0.0983333333333333,990.0,0.0433333333333333
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#---6,3.650154884372509e-12,-0.3388271554795299,0.0392874891908913,728.0,292.75869965605216,0.098,988.0,0.044
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#---7,3.8488937584530616e-12,0.0181994851428892,0.0002020000198209,658.0,644.9526937437278,0.0983333333333333,981.0,0.0016666666666666
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#---8,3.637427805343921e-12,-0.3071370847494821,0.0262652731724538,682.0,308.8725591937288,0.098,1006.0,0.0413333333333333
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#---9,3.6333279742165257e-12,-0.256232695206901,-0.0021285052212884,676.0,291.71373896850343,0.0983333333333333,990.0,0.0393333333333333
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_1_int_field#---0,1.9752636390330207e-11,-0.0862679372961973,0.0106377355663089,467.0,687.0647405014819,0.0816666666666666,951.0,0.0073333333333333
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_1_int_field#---1,2.206331780677005e-11,-0.061761122988689,0.0110273482273116,598.0,699.9079374570813,0.0873333333333333,969.0,0.0043333333333333
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_1_int_field#---2,1.8560845975945958e-11,-0.2267453560303721,0.0246622215768073,661.0,677.0805997107999,0.077,946.0,0.0063333333333333
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_1_int_field#---3,1.7889422906246463e-11,-0.2290209535305287,0.0231065199098054,592.0,667.4365046698587,0.08,970.0,0.0083333333333333
