id,y__quantile__q_0.1,y__quantile__q_0.3,y__quantile__q_0.4,y__quantile__q_0.2,y__minimum,"y__fft_coefficient__attr_""abs""__coeff_0","y__fft_coefficient__attr_""real""__coeff_0","y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",y__mean,y__median,y__sum_values,y__quantile__q_0.6,"y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",y__quantile__q_0.7,y__quantile__q_0.8,y__root_mean_square,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""","y__linear_trend__attr_""intercept""","y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",y__quantile__q_0.9,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""","y__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)","y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""","y__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)"
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---0,3.857609012632122e-05,3.865388764145335e-05,3.867992842951477e-05,3.862540202845944e-05,3.831916819571864e-05,0.1171861148346201,0.1171861148346201,3.855713359923431e-05,3.90620382782067e-05,3.8705893224742926e-05,0.1171861148346201,3.873870845616757e-05,3.8639713015073125e-05,3.866571341895572e-05,3.87899838391336e-05,3.886465826749372e-05,4.23671130182142e-05,3.9595920578824463e-05,3.959789070829592e-05,3.959652910925146e-05,3.8983609329173167e-05,3.958323711756337e-05,8.406318672881995e-05,7.907405502605574e-05,4.751739881896769e-05,4.313831405120339e-05,6.691091338942465e-05,7.536063777030807e-05,5.450367996920736e-05,8.612204233470004e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---1,3.8212969797538085e-05,3.8273354444747686e-05,3.830709655768113e-05,3.824395169907591e-05,3.809271232876713e-05,0.1215907565859845,0.1215907565859845,3.824873008660951e-05,4.0530252195328185e-05,3.8337466218950784e-05,0.1215907565859845,3.8369526219422906e-05,3.83530358594113e-05,3.8386923074934186e-05,3.840338728276889e-05,3.845147086450056e-05,9.793353220098991e-05,4.340943612240126e-05,4.340604010607476e-05,4.339393388937553e-05,3.8529580900834525e-05,4.329781706050708e-05,8.220116759339982e-05,7.728784359283222e-05,8.785572228323072e-05,6.326975281538945e-05,6.566668840849195e-05,7.34403215978858e-05,5.188240282815634e-05,8.474840854038958e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---2,3.798394172949003e-05,3.8064691029143175e-05,3.809257734632657e-05,3.802877671532224e-05,3.7781204528301904e-05,0.1162909663781951,0.1162909663781951,3.8028450428870034e-05,3.876365545939837e-05,3.812314581087316e-05,0.1162909663781951,3.816109728094986e-05,3.811432898487627e-05,3.81445697844121e-05,3.8220627078067874e-05,3.8333388096310494e-05,4.522571148983895e-05,3.950211333048112e-05,3.95039525878623e-05,3.950171942772416e-05,3.841274242860504e-05,3.948118672738101e-05,8.198958970846365e-05,7.71582289525191e-05,5.125046546133837e-05,4.474708484329943e-05,6.648162031535036e-05,7.330810729873233e-05,5.1898538386637576e-05,8.458377329847327e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---3,3.835475343397425e-05,3.843934518030345e-05,3.847385972033526e-05,3.8404198476653305e-05,3.8213995430312256e-05,0.121341230077612,0.121341230077612,3.84589285166353e-05,4.044707669253735e-05,3.850724788948581e-05,0.121341230077612,3.8551583115524376e-05,3.851757188253657e-05,3.854556880167903e-05,3.859533087452664e-05,3.863739062826285e-05,8.904583542674144e-05,4.177562879151593e-05,4.177860961106089e-05,4.177713094497067e-05,3.870114336862037e-05,4.17478547071425e-05,8.219264816774353e-05,7.734372747175823e-05,7.040305619737963e-05,5.451383451568544e-05,6.577100054621821e-05,7.345880787313613e-05,5.1975062811665255e-05,8.480125567814073e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---4,3.827216183908047e-05,3.833853353751914e-05,3.836130574712644e-05,3.831045694153459e-05,3.811952366412214e-05,0.1246129256358778,0.1246129256358778,3.834158669314171e-05,4.153764187862595e-05,3.8386069873021385e-05,0.1246129256358778,3.841383810617387e-05,3.84175110029486e-05,3.844779477730584e-05,3.845681703199298e-05,3.85247783792946e-05,0.000164001890922,4.68798958429725e-05,4.6882152304700464e-05,4.68555537016641e-05,3.862036677685752e-05,4.667180157330921e-05,8.218672956127038e-05,7.726617230343518e-05,0.0001219140394054,8.037161145227895e-05,6.509101745180178e-05,7.333128834341683e-05,5.164971777966594e-05,8.489846032872673e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---5,3.830424012251147e-05,3.84275248172043e-05,3.848211116243264e-05,3.838383263765898e-05,3.819290658499236e-05,0.1185741279006422,0.1185741279006422,3.863691816463365e-05,3.952470930021408e-05,3.854425233137917e-05,0.1185741279006422,3.859635433135748e-05,3.871390557743441e-05,3.874156743398446e-05,3.864075164717812e-05,3.869092350685195e-05,5.536206509885516e-05,4.047345308003105e-05,4.047366024096991e-05,4.047670629785593e-05,3.878720791037469e-05,4.046927712349165e-05,8.299726303434787e-05,7.811019139573965e-05,5.5718502556406765e-05,4.724753155690558e-05,6.63938559344605e-05,7.425697024852484e-05,5.25938986119837e-05,8.563184437222532e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---6,3.800195489334007e-05,3.814710303469038e-05,3.817530541557741e-05,3.811050822358034e-05,3.7910596810933946e-05,0.116072517917911,0.116072517917911,3.8345550926781225e-05,3.8690839305970336e-05,3.82312488362864e-05,0.116072517917911,3.828254448070886e-05,3.844095100450304e-05,3.84667358976628e-05,3.833678467432952e-05,3.839336111517608e-05,4.192397086269564e-05,3.938037248658703e-05,3.938176877715184e-05,3.937923192344296e-05,3.848379136348764e-05,3.936971416440959e-05,8.157435668882503e-05,7.670700545483574e-05,4.713894267706159e-05,4.285582157797823e-05,6.526940984461011e-05,7.290528252144474e-05,5.152158394799046e-05,8.417637441653135e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---7,3.798394172949003e-05,3.8064691029143175e-05,3.809257734632657e-05,3.802877671532224e-05,3.7781204528301904e-05,0.1162909663781951,0.1162909663781951,3.8028450428870034e-05,3.876365545939837e-05,3.812314581087316e-05,0.1162909663781951,3.816109728094986e-05,3.811432898487627e-05,3.81445697844121e-05,3.8220627078067874e-05,3.8333388096310494e-05,4.522571148983895e-05,3.950211333048112e-05,3.95039525878623e-05,3.950171942772416e-05,3.841274242860504e-05,3.948118672738101e-05,8.198958970846365e-05,7.71582289525191e-05,5.125046546133837e-05,4.474708484329943e-05,6.648162031535036e-05,7.330810729873233e-05,5.1898538386637576e-05,8.458377329847327e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---8,3.827216183908047e-05,3.833853353751914e-05,3.836130574712644e-05,3.831045694153459e-05,3.811952366412214e-05,0.1246129256358778,0.1246129256358778,3.834158669314171e-05,4.153764187862595e-05,3.8386069873021385e-05,0.1246129256358778,3.841383810617387e-05,3.84175110029486e-05,3.844779477730584e-05,3.845681703199298e-05,3.85247783792946e-05,0.000164001890922,4.68798958429725e-05,4.6882152304700464e-05,4.68555537016641e-05,3.862036677685752e-05,4.667180157330921e-05,8.218672956127038e-05,7.726617230343518e-05,0.0001219140394054,8.037161145227895e-05,6.509101745180178e-05,7.333128834341683e-05,5.164971777966594e-05,8.489846032872673e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---9,3.806896854961832e-05,3.8182654926156e-05,3.824597143799025e-05,3.812258198473283e-05,3.788931008339652e-05,0.1166851280464776,0.1166851280464776,3.805443402530124e-05,3.889504268215922e-05,3.830840663122855e-05,0.1166851280464776,3.834731324268687e-05,3.812948082144236e-05,3.815773780581771e-05,3.8387289427267374e-05,3.8435216251774246e-05,4.5400238400081305e-05,3.955122409453228e-05,3.955065333868951e-05,3.954937504381408e-05,3.8523462726159e-05,3.9521549021585786e-05,8.162042114689268e-05,7.679417513805552e-05,5.150648013766104e-05,4.4927093974020784e-05,6.521658196843424e-05,7.294201292706669e-05,5.16584966378594e-05,8.414764706396143e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3---0,0.0001494826092675,0.0001503487615037,0.0001504731813533,0.0001501285477477,0.0001483580771513,0.4526672543584772,0.4526672543584772,0.0001502430823544,0.0001508890847861,0.0001505777349397,0.4526672543584772,0.000150693166265,0.0001504508670471,0.0001505677175015,0.0001508957455345,0.0001511154078549,0.000152200348338,0.0001510089410918,0.0001510091517159,0.0001510069024641,0.0001512743503782,0.0001509894636751,0.0003211261228659,0.0003018631197424,0.0001531828068547,0.0001520844945549,0.0002533673625842,0.0002867346987763,0.0002019740751206,0.0003309894829708
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3---1,0.0001487385901931,0.0001494958493273,0.0001497150850299,0.000149180928763,0.0001481288059259,0.4599051503833266,0.4599051503833266,0.0001560558458367,0.0001533017167944,0.0001498536491754,0.4599051503833266,0.0001499588125937,0.0001569138115163,0.0001571152826043,0.0001501045237237,0.0001620928103727,0.0001569304253887,0.0001575950593133,0.0001576020480923,0.000157584901193,0.0001631476306688,0.0001575050371826,0.0003188811719978,0.0002998089217318,0.0001597833134171,0.0001586943018027,0.000254510602881,0.0002850229815455,0.0002012283499741,0.0003284385333939
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3---2,0.0001487366086181,0.0001493414591044,0.0001497372359281,0.0001489161904761,0.0001481913837037,0.4492767306893286,0.4492767306893286,0.0001497740873306,0.0001497589102297,0.000149964377811,0.4492767306893286,0.0001500918318354,0.0001500993536333,0.0001502396984176,0.0001501858594594,0.0001502859915915,0.0001497607233034,0.0001504984287001,0.0001504994524422,0.0001504972301837,0.0001504237136842,0.0001504874340326,0.0003149062175941,0.0002967577173807,0.000151032272689,0.0001508232571376,0.0002550018405631,0.000281160890973,0.0001955444245042,0.0003263808201981
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3---3,0.0001503901064661,0.0001507778220211,0.0001508751251885,0.0001506548433734,0.0001489032380952,0.4548659457763447,0.4548659457763447,0.0001497846974399,0.0001516219819254,0.0001509702521815,0.4548659457763448,0.0001511563214501,0.0001500473701542,0.0001501696892942,0.0001514482057488,0.0001515863660606,0.0001551117499836,0.0001505567242989,0.0001505529428239,0.0001505554805859,0.0001517303453717,0.0001505690198779,0.0003148907874571,0.0002965679459017,0.000152382709091,0.000151447954001,0.0002546075038773,0.0002811109306884,0.0001953149692878,0.0003264309899527
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3---4,0.0001487385901931,0.0001494958493273,0.0001497150850299,0.000149180928763,0.0001481288059259,0.4599051503833266,0.4599051503833266,0.0001560558458367,0.0001533017167944,0.0001498536491754,0.4599051503833266,0.0001499588125937,0.0001569138115163,0.0001571152826043,0.0001501045237237,0.0001620928103727,0.0001569304253887,0.0001575950593133,0.0001576020480923,0.000157584901193,0.0001631476306688,0.0001575050371826,0.0003188811719978,0.0002998089217318,0.0001597833134171,0.0001586943018027,0.000254510602881,0.0002850229815455,0.0002012283499741,0.0003284385333939
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3---5,0.0001484606290801,0.0001494715503736,0.0001497275017964,0.0001487530616854,0.0001477188064992,0.4509614155955091,0.4509614155955091,0.0001493791504349,0.0001503204718651,0.0001498602905493,0.450961415595509,0.0001499599640179,0.0001496833497129,0.0001497942694637,0.0001500638224887,0.0001501698306306,0.0001544132714374,0.0001503090126666,0.0001503103709669,0.0001503121708945,0.0001503618117293,0.0001502857108236,0.0003211631486494,0.0003019656253002,0.0001531390739555,0.000151627614749,0.0002550291191197,0.0002868852317023,0.0002028438639699,0.0003307472394077
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3---6,0.0001494826092675,0.0001503487615037,0.0001504731813533,0.0001501285477477,0.0001483580771513,0.4526672543584772,0.4526672543584772,0.0001502430823544,0.0001508890847861,0.0001505777349397,0.4526672543584772,0.000150693166265,0.0001504508670471,0.0001505677175015,0.0001508957455345,0.0001511154078549,0.000152200348338,0.0001510089410918,0.0001510091517159,0.0001510069024641,0.0001512743503782,0.0001509894636751,0.0003211261228659,0.0003018631197424,0.0001531828068547,0.0001520844945549,0.0002533673625842,0.0002867346987763,0.0002019740751206,0.0003309894829708
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3---7,0.0001503901064661,0.0001507778220211,0.0001508751251885,0.0001506548433734,0.0001489032380952,0.4548659457763447,0.4548659457763447,0.0001497846974399,0.0001516219819254,0.0001509702521815,0.4548659457763448,0.0001511563214501,0.0001500473701542,0.0001501696892942,0.0001514482057488,0.0001515863660606,0.0001551117499836,0.0001505567242989,0.0001505529428239,0.0001505554805859,0.0001517303453717,0.0001505690198779,0.0003148907874571,0.0002965679459017,0.000152382709091,0.000151447954001,0.0002546075038773,0.0002811109306884,0.0001953149692878,0.0003264309899527
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3---8,0.0001484606290801,0.0001494715503736,0.0001497275017964,0.0001487530616854,0.0001477188064992,0.4509614155955091,0.4509614155955091,0.0001493791504349,0.0001503204718651,0.0001498602905493,0.450961415595509,0.0001499599640179,0.0001496833497129,0.0001497942694637,0.0001500638224887,0.0001501698306306,0.0001544132714374,0.0001503090126666,0.0001503103709669,0.0001503121708945,0.0001503618117293,0.0001502857108236,0.0003211631486494,0.0003019656253002,0.0001531390739555,0.000151627614749,0.0002550291191197,0.0002868852317023,0.0002028438639699,0.0003307472394077
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3---9,0.0001496254286046,0.0001499143292353,0.0001501078678678,0.0001497718802395,0.0001487272511144,0.4515164740341412,0.4515164740341412,0.0001497805203766,0.0001505054913447,0.0001506667951807,0.4515164740341412,0.0001508830021116,0.0001502117143073,0.0001503594469565,0.00015099091044,0.0001510983927492,0.000150518206189,0.0001507794074523,0.0001507799141588,0.0001507787700014,0.0001512448774583,0.0001507739880458,0.0003268170008808,0.0003067711175242,0.0001524551215059,0.0001516433557275,0.0002558182686293,0.0002921881077466,0.0002096829737208,0.0003344577039918
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---0,8.9991356024598e-06,9.044166415752035e-06,9.06460251499272e-06,9.02188222337829e-06,8.949337159253943e-06,0.0415621743568174,0.0415621743568174,9.138639024969213e-06,1.3854058118939138e-05,9.086155640278085e-06,0.0415621743568174,9.117042683416366e-06,9.183447385855098e-06,9.196502200780742e-06,9.19035709894656e-06,9.25961235025754e-06,0.0001811843382153,1.6473492650376473e-05,1.6458976409397e-05,1.6488603234084445e-05,9.334933057555616e-06,1.6436155136411563e-05,1.9083879399214e-05,1.7913358818120557e-05,8.18452547130101e-05,4.546660191368033e-05,1.531086945412504e-05,1.707960145808905e-05,1.2292626076035043e-05,1.9535050657253364e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---1,8.906364462939011e-06,8.963883327492964e-06,8.980012378967943e-06,8.940794104690475e-06,8.820954400848354e-06,0.0315701680249407,0.0315701680249407,8.93519462794303e-06,1.05233893416469e-05,8.996884436831259e-06,0.0315701680249407,9.01441385035225e-06,8.983697760847093e-06,9.003827359108594e-06,9.036829889435133e-06,9.068997572100384e-06,8.249752172699831e-05,1.1489401326229864e-05,1.1490697298575789e-05,1.1495248708733932e-05,9.127988684646111e-06,1.1511750555192055e-05,1.946527266732074e-05,1.8252827176174325e-05,3.359962507686985e-05,2.130309406098305e-05,1.5209460984558438e-05,1.74211442749846e-05,1.2667941942865111e-05,1.982686451959569e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---2,8.942954842201845e-06,9.009993546285372e-06,9.03339844827203e-06,8.97752462468812e-06,8.86057304964539e-06,0.038827356791106,0.038827356791106,8.959780274706648e-06,1.2942452263702018e-05,9.050228851615331e-06,0.038827356791106,9.06570169761542e-06,9.010100249072532e-06,9.038052934446774e-06,9.084013635109551e-06,9.107841988431284e-06,0.0001429603562861,1.2910673731540589e-05,1.2902492701560577e-05,1.2922541868370254e-05,9.147038431901408e-06,1.299518851680574e-05,1.956799588695321e-05,1.8400881821496977e-05,4.755683196313644e-05,2.827012114539279e-05,1.5459221742478748e-05,1.7542600554032034e-05,1.2699999567308103e-05,2.003778339356748e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---3,8.949419515039644e-06,8.989707625899283e-06,9.005522786670734e-06,8.972911000486419e-06,8.732679245283016e-06,0.029639806139833,0.029639806139833,8.894945526039766e-06,9.87993537994436e-06,9.022735922242412e-06,0.029639806139833,9.039559230304896e-06,8.93399925195013e-06,8.948260826139857e-06,9.066379800302312e-06,9.10036856539392e-06,4.6166481689120765e-05,1.0345610561615675e-05,1.0342967805607795e-05,1.034070667748636e-05,9.162908220533348e-06,1.035056221841015e-05,1.957083409622233e-05,1.839150662604416e-05,2.261503282101172e-05,1.5838784397740283e-05,1.5366717790417275e-05,1.7527832662599847e-05,1.2631228466379694e-05,2.002152459822621e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---4,8.952064539261385e-06,8.982422553657452e-06,8.994397334108151e-06,8.968771332630469e-06,8.894454188948307e-06,0.0316219596393608,0.0316219596393608,8.942042954285645e-06,1.054065321312029e-05,9.006747457437424e-06,0.0316219596393608,9.021118385003603e-06,8.983243292430639e-06,9.00596350835981e-06,9.03983682971669e-06,9.075359756727042e-06,5.2602575830626666e-05,1.0075991763022534e-05,1.0074981943724429e-05,1.0074986634898732e-05,9.19037076849018e-06,1.0080369976089692e-05,1.928627445830565e-05,1.8107838282217097e-05,1.9372577344340647e-05,1.4229966625372764e-05,1.530885676523753e-05,1.7265035490125448e-05,1.241619460865212e-05,1.970730301568467e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---5,8.906364462939011e-06,8.963883327492964e-06,8.980012378967943e-06,8.940794104690475e-06,8.820954400848354e-06,0.0315701680249407,0.0315701680249407,8.93519462794303e-06,1.05233893416469e-05,8.996884436831259e-06,0.0315701680249407,9.01441385035225e-06,8.983697760847093e-06,9.003827359108594e-06,9.036829889435133e-06,9.068997572100384e-06,8.249752172699831e-05,1.1489401326229864e-05,1.1490697298575789e-05,1.1495248708733932e-05,9.127988684646111e-06,1.1511750555192055e-05,1.946527266732074e-05,1.8252827176174325e-05,3.359962507686985e-05,2.130309406098305e-05,1.5209460984558438e-05,1.74211442749846e-05,1.2667941942865111e-05,1.982686451959569e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---6,8.960783124409466e-06,9.0243274308859e-06,9.045514581446527e-06,9.004891666754322e-06,8.860175994368176e-06,0.0351350556361405,0.0351350556361405,8.97974953911206e-06,1.1711685212046855e-05,9.065774555998548e-06,0.0351350556361405,9.083633276917236e-06,9.01969496765799e-06,9.040853097437849e-06,9.103167216237168e-06,9.130191097395468e-06,0.0001316673664908,1.0265060540520037e-05,1.0262202814004998e-05,1.0280533775759647e-05,9.19572219478964e-06,1.0242985754383246e-05,1.9031729543801355e-05,1.7879441237005303e-05,2.1132422939694497e-05,1.5037440730390792e-05,1.5223413231266743e-05,1.703868064637989e-05,1.2290927504144115e-05,1.945139746698651e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---7,8.99083791296409e-06,9.061671020669914e-06,9.080710416316094e-06,9.03853701141868e-06,8.862037575327894e-06,0.0382627706419856,0.0382627706419856,9.02069974373516e-06,1.2754256880661882e-05,9.099142253377255e-06,0.0382627706419856,9.117921650970951e-06,9.075711298713149e-06,9.096650335383765e-06,9.137823657010743e-06,9.165602492104792e-06,0.0001549319549701,9.79968743350893e-06,9.785200668991752e-06,9.789828411174698e-06,9.290478719562935e-06,9.826493269539628e-06,1.886207120033029e-05,1.776788365147718e-05,1.5771507837987454e-05,1.2511986193110329e-05,1.5399819136824623e-05,1.6866335415267498e-05,1.1853856480168464e-05,1.946492323445686e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---8,8.951049510606133e-06,9.027544645493106e-06,9.044156230208592e-06,9.000492061177459e-06,8.810307854878477e-06,0.0330286541607555,0.0330286541607555,8.909841416672394e-06,1.1009551386918533e-05,9.06239651416122e-06,0.0330286541607555,9.094653727825609e-06,8.944625042168672e-06,8.966074650972146e-06,9.126990416425216e-06,9.167070736345272e-06,0.0001044231546528,1.3709433429987878e-05,1.3716825737214244e-05,1.3695494325326324e-05,9.407107278784012e-06,1.3622819275014848e-05,1.887403776621505e-05,1.7774371862850882e-05,5.599738020411458e-05,3.2580144676911506e-05,1.5227491724381989e-05,1.6895649820887058e-05,1.193679759959214e-05,1.946948712894212e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---9,8.949419515039644e-06,8.989707625899283e-06,9.005522786670734e-06,8.972911000486419e-06,8.732679245283016e-06,0.029639806139833,0.029639806139833,8.894945526039766e-06,9.87993537994436e-06,9.022735922242412e-06,0.029639806139833,9.039559230304896e-06,8.93399925195013e-06,8.948260826139857e-06,9.066379800302312e-06,9.10036856539392e-06,4.6166481689120765e-05,1.0345610561615675e-05,1.0342967805607795e-05,1.034070667748636e-05,9.162908220533348e-06,1.035056221841015e-05,1.957083409622233e-05,1.839150662604416e-05,2.261503282101172e-05,1.5838784397740283e-05,1.5366717790417275e-05,1.7527832662599847e-05,1.2631228466379694e-05,2.002152459822621e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---0,1.0092469688636052e-05,1.0325131498094194e-05,1.0368226903827966e-05,1.0203288154083055e-05,9.818327044025152e-06,0.0398103711675626,0.0398103711675626,1.0054445021639396e-05,1.3270123722520876e-05,1.0403306004284785e-05,0.0398103711675626,1.0426717333333333e-05,1.0118059846256982e-05,1.014191272553763e-05,1.044770719047866e-05,1.0474145786033465e-05,0.0001086894281236,1.1723198292963397e-05,1.1721974401470613e-05,1.1721307685614112e-05,1.0523179735403433e-05,1.1747663084053514e-05,2.294914595304571e-05,2.1558593489356675e-05,2.55797816740716e-05,1.7916360670055063e-05,1.757214158399135e-05,2.058766972580679e-05,1.503581817825581e-05,2.343065014054204e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---1,1.0145100314012046e-05,1.0224682477904567e-05,1.0256723261774496e-05,1.0182013556810824e-05,1.0050702136235392e-05,0.0337998486764044,0.0337998486764044,1.015835203557006e-05,1.126661622546816e-05,1.0286594683826872e-05,0.0337998486764044,1.0312481967664355e-05,1.0198251447528682e-05,1.0214086360572996e-05,1.0339694895890504e-05,1.0370363402852133e-05,3.810890242114928e-05,1.2875787361365349e-05,1.2877548516852657e-05,1.2868278620073435e-05,1.0413779942220388e-05,1.2826732804194337e-05,2.2956446671259687e-05,2.156145332517856e-05,3.640805634837372e-05,2.33982246657938e-05,1.7755402038602383e-05,2.059804033892273e-05,1.5055106662405027e-05,2.3421236007049893e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---2,1.027228485494595e-05,1.032507611863364e-05,1.0339363054625495e-05,1.0306942621937622e-05,1.012360567951319e-05,0.0347301926269543,0.0347301926269543,1.0246404420134364e-05,1.157673087565146e-05,1.035287873336598e-05,0.0347301926269543,1.0371471877021337e-05,1.029255772874058e-05,1.0309174077593095e-05,1.0400401847173438e-05,1.0441117272598535e-05,6.560374060682675e-05,1.3037333333832928e-05,1.3044009579626816e-05,1.302902310572184e-05,1.0540303041723496e-05,1.3009913961995462e-05,2.2377724393633747e-05,2.096643412075065e-05,3.7178412830368186e-05,2.382290400204465e-05,1.7313385165742337e-05,1.998923366880093e-05,1.4466793661670142e-05,2.280248402978442e-05
