id,y__large_standard_deviation__r_0.30000000000000004,"y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","y__fft_coefficient__attr_""imag""__coeff_98","y__fft_coefficient__attr_""angle""__coeff_53","y__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""angle""__coeff_72","y__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",y__has_duplicate_max,"y__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""angle""__coeff_93",y__symmetry_looking__r_0.9500000000000001,y__large_standard_deviation__r_0.4,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",y__large_standard_deviation__r_0.05,"y__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)",y__number_crossing_m__m_1,"y__fft_coefficient__attr_""real""__coeff_69","y__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""imag""__coeff_5","y__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0","y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2","y__fft_coefficient__attr_""abs""__coeff_28","y__fft_coefficient__attr_""abs""__coeff_95","y__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""real""__coeff_4",y__partial_autocorrelation__lag_4,"y__fft_coefficient__attr_""abs""__coeff_18","y__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)","y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0","y__fft_coefficient__attr_""angle""__coeff_16"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.twoThreadsForkJoinPool#---3,0.0,0.0008057827437235,-1.0618073100080112,-154.87967804291858,-0.0032489163219381,12.80860281190621,0.4402014816346388,0.0,0.0262833319086965,-46.78514741889235,1.0,0.0,0.2773449381668775,1.0,-0.0514781150437299,0.0,-0.4026652943484305,0.7516576836696427,-0.7204152147967335,7.831957935093354e-08,3.274323095271953e-06,1.4953960562875863,0.9809826765073648,0.6033413205469708,1.4019015096651168,0.2283251094135924,1.1700752468826172,0.641792695001268,1.500347217806048e-05,24.44978906970717
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.twoThreadsForkJoinPool#---4,0.0,0.0006673467119352,-1.278976814349686,-65.05363478156093,-0.095672008736062,-44.04117974327701,0.4702122060088318,0.0,-0.0170316770054066,-48.89049863352648,1.0,0.0,0.2836585608192568,0.0,-0.1653654301779279,0.0,1.987077136163692,0.9342683151815344,-0.3178385656966755,5.8043614273901824e-08,1.1590547790775755e-06,2.2234929790617866,2.4944030597673548,0.795318673452813,2.157822764732505,0.2390564712074253,3.52915283419926,0.9324459990639076,-1.1599292035391734e-06,-13.697351198333088
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.twoThreadsForkJoinPool#---5,0.0,0.0006673467119352,-1.278976814349686,-65.05363478156093,-0.095672008736062,-44.04117974327701,0.4702122060088318,0.0,-0.0170316770054066,-48.89049863352648,1.0,0.0,0.2836585608192568,0.0,-0.1653654301779279,0.0,1.987077136163692,0.9342683151815344,-0.3178385656966755,5.8043614273901824e-08,1.1590547790775755e-06,2.2234929790617866,2.4944030597673548,0.795318673452813,2.157822764732505,0.2390564712074253,3.52915283419926,0.9324459990639076,-1.1599292035391734e-06,-13.697351198333088
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.twoThreadsForkJoinPool#---6,0.0,0.0006264647090361,-0.3453788279736422,-62.07840520431102,-0.0109014184095315,15.18936847129,0.5210781353939727,0.0,0.0046577071985692,-41.85562199229182,1.0,0.0,0.279974999985624,0.0,-0.0634496632902089,0.0,0.5640498515269383,0.7733469760181908,-0.1458886034600612,7.907697481934107e-08,2.631723217250233e-06,3.035262603384802,1.9148486081269105,0.6035769748289349,0.9923919260551848,0.2120616952262572,1.155461949678455,0.6686575616655626,1.2240186770427748e-05,101.26064949730196
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.twoThreadsForkJoinPool#---7,0.0,0.0006264647090361,-0.3453788279736422,-62.07840520431102,-0.0109014184095315,15.18936847129,0.5210781353939727,0.0,0.0046577071985692,-41.85562199229182,1.0,0.0,0.279974999985624,0.0,-0.0634496632902089,0.0,0.5640498515269383,0.7733469760181908,-0.1458886034600612,7.907697481934107e-08,2.631723217250233e-06,3.035262603384802,1.9148486081269105,0.6035769748289349,0.9923919260551848,0.2120616952262572,1.155461949678455,0.6686575616655626,1.2240186770427748e-05,101.26064949730196
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.twoThreadsForkJoinPool#---8,0.0,0.0007382056555793,-0.269116982383204,-11.274982237028247,-0.0286186604526783,-126.51036137494889,0.3765580769852388,0.0,0.0510783199547717,43.46786267591124,1.0,0.0,0.3138799285457571,1.0,-0.0408201146238258,0.0,2.11153949945735,0.8137496244153579,1.6279659857421351,5.270680618893985e-06,3.4652055981795503e-06,1.312572429119295,2.4218312442625534,0.6593008492314937,0.8628931817139189,0.2384717657470542,1.5781536120407498,0.6361302753484829,0.000226798741573,41.934247072717405
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.twoThreadsForkJoinPool#---9,0.0,0.0007382056555793,-0.269116982383204,-11.274982237028247,-0.0286186604526783,-126.51036137494889,0.3765580769852388,0.0,0.0510783199547717,43.46786267591124,1.0,0.0,0.3138799285457571,1.0,-0.0408201146238258,0.0,2.11153949945735,0.8137496244153579,1.6279659857421351,5.270680618893985e-06,3.4652055981795503e-06,1.312572429119295,2.4218312442625534,0.6593008492314937,0.8628931817139189,0.2384717657470542,1.5781536120407498,0.6361302753484829,0.000226798741573,41.934247072717405
imglib__imglib2#net.imglib2.util.FlatCollectionsBenchmark.benchmarkSumList#---0,0.0,1.5186218916979376e-06,0.0624643733967866,-19.207905489412777,-0.0055145633560222,-86.40636455658654,0.0159295193386218,0.0,-0.0040422457415181,87.66063225349554,1.0,0.0,0.0083641021150078,1.0,-0.0039871710116832,0.0,0.0338422314405178,0.0306508694867899,-0.1785588525758081,3.177952758113258e-09,4.426460247627754e-09,0.2286834189108931,0.118129671085435,0.0192423644518536,0.1736068449889684,0.0712528483863927,0.1496072901901327,0.0143705092785979,-7.011161120605943e-08,-41.78736552998729
imglib__imglib2#net.imglib2.util.FlatCollectionsBenchmark.benchmarkSumList#---1,0.0,1.665557660484783e-06,0.017657012949221,-87.65210936132497,0.0098267795982926,-104.55595247710995,0.0177636614620189,0.0,0.0002076019508364,12.458513747529524,1.0,0.0,0.0080586255765779,1.0,-0.0024120625879828,0.0,-0.0401863141142611,0.0355281488811356,-0.0539614407855984,2.315851298501978e-09,3.4035903261140067e-09,0.1771545560891604,0.0566079040364147,0.0157688069093758,0.0285538901706637,0.037944962730304,0.1637912345115005,0.0114955671588923,5.177003227967621e-06,67.12966871408656
imglib__imglib2#net.imglib2.util.FlatCollectionsBenchmark.benchmarkSumList#---2,0.0,1.7081860249102893e-06,-0.080356835247602,83.68475723962082,0.0092226393848268,53.52993069551985,0.0178327246505654,0.0,-0.0005480842138291,92.18545608660185,1.0,0.0,0.0083140646454963,1.0,-0.0032914019511737,0.0,0.0608306156326338,0.0241713777352331,-0.211996606269161,4.655779826352285e-09,3.029443158852653e-09,0.2813495783738433,0.0542212393199097,0.0054796761480524,0.4148956960179347,0.0322554683666997,0.2067058486493651,0.0077555966342056,2.822486968573712e-07,-65.82724890771624
imglib__imglib2#net.imglib2.util.FlatCollectionsBenchmark.benchmarkSumList#---4,0.0,8.805062502384178e-07,-0.0373927279134684,132.2246777057287,-0.0039726830860799,-28.795382584725512,0.0171967934642277,0.0,-0.0036204486386273,-155.027974901203,1.0,0.0,0.0082146333850011,1.0,-0.0057727078979621,0.0,0.0541603314537559,0.0324916510407008,-0.1141361780671716,6.987147133989142e-09,3.283578538370434e-09,0.215294286724799,0.097768006046823,0.0204645898911744,0.420841397464853,0.1106242817572793,0.0647738729763603,0.0167854669070431,3.275471513371272e-06,-22.507906855410777
imglib__imglib2#net.imglib2.util.FlatCollectionsBenchmark.benchmarkSumList#---5,0.0,3.153833858032869e-06,-0.0314687691582064,-120.1068557355371,-0.0040712483327157,25.435839889611024,0.0183788211229968,0.0,-0.0018030252696528,-126.55192330724748,1.0,0.0,0.0082601077566253,0.0,-0.0045990276164419,0.0,-0.0364289128238789,0.0331793751789333,-0.0830326308823734,3.134467344683781e-09,2.518722430269033e-09,0.1307588851291651,0.1642641580962005,0.022605536209584,0.4105177450800035,0.0843242549938637,0.0954002255419222,0.0180825197331623,-4.339142332721517e-06,-89.66838983567375
imglib__imglib2#net.imglib2.util.FlatCollectionsBenchmark.benchmarkSumList#---6,0.0,1.665557660484783e-06,0.017657012949221,-87.65210936132497,0.0098267795982926,-104.55595247710995,0.0177636614620189,0.0,0.0002076019508364,12.458513747529524,1.0,0.0,0.0080586255765779,1.0,-0.0024120625879828,0.0,-0.0401863141142611,0.0355281488811356,-0.0539614407855984,2.315851298501978e-09,3.4035903261140067e-09,0.1771545560891604,0.0566079040364147,0.0157688069093758,0.0285538901706637,0.037944962730304,0.1637912345115005,0.0114955671588923,5.177003227967621e-06,67.12966871408656
imglib__imglib2#net.imglib2.util.FlatCollectionsBenchmark.benchmarkSumList#---7,0.0,4.835665777087745e-06,-0.0797245872296372,93.63356786103124,0.0492993075628873,-81.10687146982379,0.0183393345997842,0.0,0.028157487549854,-132.41397805789748,1.0,0.0,0.0081880355198353,0.0,0.0079634045400698,0.0,0.0875615231554652,0.0479937107193493,-0.1796287156912701,3.995352970925911e-09,3.569127595511906e-09,0.1999931137480354,0.1249499767318293,0.0435521392756398,0.4009122941690809,0.0338734562839781,0.1593002186516625,0.0320931228146897,-8.07054255736957e-07,-73.83296272382508
imglib__imglib2#net.imglib2.util.FlatCollectionsBenchmark.benchmarkSumList#---8,0.0,8.805062502384178e-07,-0.0373927279134684,132.2246777057287,-0.0039726830860799,-28.795382584725512,0.0171967934642277,0.0,-0.0036204486386273,-155.027974901203,1.0,0.0,0.0082146333850011,1.0,-0.0057727078979621,0.0,0.0541603314537559,0.0324916510407008,-0.1141361780671716,6.987147133989142e-09,3.283578538370434e-09,0.215294286724799,0.097768006046823,0.0204645898911744,0.420841397464853,0.1106242817572793,0.0647738729763603,0.0167854669070431,3.275471513371272e-06,-22.507906855410777
imglib__imglib2#net.imglib2.util.FlatCollectionsBenchmark.benchmarkSumList#---9,0.0,8.805062502384178e-07,-0.0373927279134684,132.2246777057287,-0.0039726830860799,-28.795382584725512,0.0171967934642277,0.0,-0.0036204486386273,-155.027974901203,1.0,0.0,0.0082146333850011,1.0,-0.0057727078979621,0.0,0.0541603314537559,0.0324916510407008,-0.1141361780671716,6.987147133989142e-09,3.283578538370434e-09,0.215294286724799,0.097768006046823,0.0204645898911744,0.420841397464853,0.1106242817572793,0.0647738729763603,0.0167854669070431,3.275471513371272e-06,-22.507906855410777
jdbi__jdbi#org.jdbi.v3.benchmark.BeanBindingBenchmark.batchJdbiMap#---0,0.0,0.0004979051456199,-1.1779683120371216,-88.68385294038055,0.0733544759028473,-115.2128395152585,0.4418116968903819,0.0,-0.0614993503500308,-51.20145122740892,1.0,0.0,0.2388493607443594,1.0,-0.1854200770280308,0.0,0.9737788275548028,0.857400257971369,-1.263251168479783,2.592063657074483e-07,1.164077489506587e-06,1.8478877561068536,1.7314817180090407,0.4572141308261306,3.7492580713164383,0.0405565731640158,1.6822640490973526,0.5033197326969319,-3.798285985748208e-05,-13.98812848962523
jdbi__jdbi#org.jdbi.v3.benchmark.BeanBindingBenchmark.batchJdbiMap#---1,0.0,0.0005017372706855,-0.701536994135118,9.454287294760602,0.0968997056782302,-53.756571516937456,0.5380267696446592,0.0,-0.064699891175839,5.076693503372731,1.0,0.0,0.2482385664312368,1.0,-0.1641560604170139,0.0,0.4342332803299086,0.896199982404188,-1.3935277143109066,2.6955498354838408e-06,1.1685996233108555e-06,2.890505844724784,0.6614966840312695,0.5520398198162402,4.467937509422978,0.0105877528513459,2.786705389343706,0.6146367926453717,-8.045340153452665e-05,-59.23025735927893
jdbi__jdbi#org.jdbi.v3.benchmark.BeanBindingBenchmark.batchJdbiMap#---2,0.0,0.0005017372706855,-0.701536994135118,9.454287294760602,0.0968997056782302,-53.756571516937456,0.5380267696446592,0.0,-0.064699891175839,5.076693503372731,1.0,0.0,0.2482385664312368,1.0,-0.1641560604170139,0.0,0.4342332803299086,0.896199982404188,-1.3935277143109066,2.6955498354838408e-06,1.1685996233108555e-06,2.890505844724784,0.6614966840312695,0.5520398198162402,4.467937509422978,0.0105877528513459,2.786705389343706,0.6146367926453717,-8.045340153452665e-05,-59.23025735927893
jdbi__jdbi#org.jdbi.v3.benchmark.BeanBindingBenchmark.batchJdbiMap#---3,0.0,0.0004860595180127,0.3238532820895802,-25.81855314391037,0.0640058163431566,23.89514630078325,0.5647214698408008,0.0,-0.1119724163894451,-64.69998692109044,1.0,0.0,0.2464767450231835,1.0,-0.217484356136198,0.0,1.824330625612405,0.8355847587689545,-3.593260943533743,2.4676018271099943e-06,1.234608063201448e-06,1.4924528958243135,0.4020987298709113,0.4713359132545613,3.991102374173981,-0.0198067193800047,2.1674926906158687,0.5611570051685784,-0.0001087186356589,-17.209601386525215
jdbi__jdbi#org.jdbi.v3.benchmark.BeanBindingBenchmark.batchJdbiMap#---4,0.0,0.0004860595180127,0.3238532820895802,-25.81855314391037,0.0640058163431566,23.89514630078325,0.5647214698408008,0.0,-0.1119724163894451,-64.69998692109044,1.0,0.0,0.2464767450231835,1.0,-0.217484356136198,0.0,1.824330625612405,0.8355847587689545,-3.593260943533743,2.4676018271099943e-06,1.234608063201448e-06,1.4924528958243135,0.4020987298709113,0.4713359132545613,3.991102374173981,-0.0198067193800047,2.1674926906158687,0.5611570051685784,-0.0001087186356589,-17.209601386525215
jdbi__jdbi#org.jdbi.v3.benchmark.BeanBindingBenchmark.batchJdbiMap#---5,0.0,0.000492212516295,-0.3451237257326329,-37.67841596065154,0.0558121263972586,155.50634218350464,0.5189739028403442,0.0,-0.078012120708283,-35.14177312478992,1.0,0.0,0.240894668425158,1.0,-0.1274556829452831,0.0,0.2627074453266381,0.8876589025673103,-2.104261976289453,3.0906779042409e-06,1.0563616328334437e-06,1.5509570323579265,1.40736223673497,0.5302274108712366,5.288939137353768,0.00988232335377,1.5089205220976336,0.5585994528771447,-0.0001026987670588,-44.97784716459036
jdbi__jdbi#org.jdbi.v3.benchmark.BeanBindingBenchmark.batchJdbiMap#---6,0.0,0.0005017372706855,-0.701536994135118,9.454287294760602,0.0968997056782302,-53.756571516937456,0.5380267696446592,0.0,-0.064699891175839,5.076693503372731,1.0,0.0,0.2482385664312368,1.0,-0.1641560604170139,0.0,0.4342332803299086,0.896199982404188,-1.3935277143109066,2.6955498354838408e-06,1.1685996233108555e-06,2.890505844724784,0.6614966840312695,0.5520398198162402,4.467937509422978,0.0105877528513459,2.786705389343706,0.6146367926453717,-8.045340153452665e-05,-59.23025735927893
jdbi__jdbi#org.jdbi.v3.benchmark.BeanBindingBenchmark.batchJdbiMap#---7,0.0,0.0004698754418894,0.1657412880811331,-69.00764365410552,0.0588742765422022,-72.29702358785606,0.350131321002992,0.0,-0.0477081890492864,73.36896164076447,1.0,0.0,0.2468732338248696,1.0,-0.1118372375367647,0.0,-0.3535502511167152,0.8414687804487276,-3.1602080284402088,1.9557231413773965e-06,9.22085146753206e-07,3.6410640890097103,1.1508084259088838,0.4316822488757082,4.593925390972947,0.0737713041214825,2.7520448487094016,0.4164070593907195,-9.3681554858934e-05,-55.130537523614265
jdbi__jdbi#org.jdbi.v3.benchmark.BeanBindingBenchmark.batchJdbiMap#---8,0.0,0.0004698754418894,0.1657412880811331,-69.00764365410552,0.0588742765422022,-72.29702358785606,0.350131321002992,0.0,-0.0477081890492864,73.36896164076447,1.0,0.0,0.2468732338248696,1.0,-0.1118372375367647,0.0,-0.3535502511167152,0.8414687804487276,-3.1602080284402088,1.9557231413773965e-06,9.22085146753206e-07,3.6410640890097103,1.1508084259088838,0.4316822488757082,4.593925390972947,0.0737713041214825,2.7520448487094016,0.4164070593907195,-9.3681554858934e-05,-55.130537523614265
jdbi__jdbi#org.jdbi.v3.benchmark.BeanBindingBenchmark.batchJdbiMap#---9,0.0,0.0004860595180127,0.3238532820895802,-25.81855314391037,0.0640058163431566,23.89514630078325,0.5647214698408008,0.0,-0.1119724163894451,-64.69998692109044,1.0,0.0,0.2464767450231835,1.0,-0.217484356136198,0.0,1.824330625612405,0.8355847587689545,-3.593260943533743,2.4676018271099943e-06,1.234608063201448e-06,1.4924528958243135,0.4020987298709113,0.4713359132545613,3.991102374173981,-0.0198067193800047,2.1674926906158687,0.5611570051685784,-0.0001087186356589,-17.209601386525215
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#---0,0.0,1.0459267280584477e-17,1.2380356560187948e-07,-14.397832618909778,8.651212838433082e-09,-19.37546920315452,1.2949228299473018e-07,0.0,1.3397581544883577e-08,-20.304140317787063,1.0,0.0,7.947466953826653e-08,0.0,2.232092906802041e-09,0.0,1.5698083374409525e-07,2.03269938823511e-07,-4.7868807547461905e-09,5.368370597544139e-21,4.436200257901328e-19,3.96921812984123e-07,1.3783686574795736e-07,1.4471816192622729e-07,2.642797900558191e-07,0.0857288677775949,3.3965898086925985e-07,1.336483330686536e-07,2.982647436533947e-11,28.90381951396564
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#---1,0.0,1.241164649192993e-16,-5.88552433426608e-07,-33.63717918839825,3.234819855114671e-09,-29.146309552608308,8.22001459724588e-08,0.0,1.975104477857409e-08,36.750043352471,1.0,0.0,8.55268739208554e-08,0.0,5.49350137781873e-09,0.0,1.7910745272495317e-07,1.897630153577011e-07,-4.212313208130965e-07,2.1874190708841123e-19,2.1979907938380343e-19,3.65769761638379e-07,8.092175259406293e-07,1.3984474329351874e-07,2.228003976137514e-07,0.0214819886582117,5.308188134450525e-07,1.1295323084920029e-07,-4.2097861622820676e-12,-66.3936862212843
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#---3,0.0,1.241164649192993e-16,-5.88552433426608e-07,-33.63717918839825,3.234819855114671e-09,-29.146309552608308,8.22001459724588e-08,0.0,1.975104477857409e-08,36.750043352471,1.0,0.0,8.55268739208554e-08,0.0,5.49350137781873e-09,0.0,1.7910745272495317e-07,1.897630153577011e-07,-4.212313208130965e-07,2.1874190708841123e-19,2.1979907938380343e-19,3.65769761638379e-07,8.092175259406293e-07,1.3984474329351874e-07,2.228003976137514e-07,0.0214819886582117,5.308188134450525e-07,1.1295323084920029e-07,-4.2097861622820676e-12,-66.3936862212843
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#---6,0.0,3.9145831861917276e-17,-2.4763954251649893e-08,-169.97052193961326,3.9739375786765615e-09,49.21357223339116,7.616403400939527e-08,0.0,1.6181268706731582e-08,-141.58762109436364,1.0,0.0,8.618904844837213e-08,0.0,3.615939738308561e-09,0.0,-9.516915341720617e-08,1.935322735140929e-07,4.344843858536057e-07,6.52804479248224e-19,1.8876110971045207e-19,5.123204021607691e-07,2.164939114207652e-07,1.4728203945342284e-07,4.544537498755595e-07,0.0589860698509744,7.283253226667106e-07,1.202152178841448e-07,-1.0502591416997556e-11,34.7998664614426
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#---7,0.0,1.241164649192993e-16,-5.88552433426608e-07,-33.63717918839825,3.234819855114671e-09,-29.146309552608308,8.22001459724588e-08,0.0,1.975104477857409e-08,36.750043352471,1.0,0.0,8.55268739208554e-08,0.0,5.49350137781873e-09,0.0,1.7910745272495317e-07,1.897630153577011e-07,-4.212313208130965e-07,2.1874190708841123e-19,2.1979907938380343e-19,3.65769761638379e-07,8.092175259406293e-07,1.3984474329351874e-07,2.228003976137514e-07,0.0214819886582117,5.308188134450525e-07,1.1295323084920029e-07,-4.2097861622820676e-12,-66.3936862212843
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#---8,0.0,1.0459267280584477e-17,1.2380356560187948e-07,-14.397832618909778,8.651212838433082e-09,-19.37546920315452,1.2949228299473018e-07,0.0,1.3397581544883577e-08,-20.304140317787063,1.0,0.0,7.947466953826653e-08,0.0,2.232092906802041e-09,0.0,1.5698083374409525e-07,2.03269938823511e-07,-4.7868807547461905e-09,5.368370597544139e-21,4.436200257901328e-19,3.96921812984123e-07,1.3783686574795736e-07,1.4471816192622729e-07,2.642797900558191e-07,0.0857288677775949,3.3965898086925985e-07,1.336483330686536e-07,2.982647436533947e-11,28.90381951396564
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseOther#---5,0.0,1.9674776031804163e-18,4.5406425534651103e-08,-108.7949036137279,1.3995237334658587e-09,-27.09650151461673,8.043228905303779e-08,0.0,8.930185888432573e-09,-14.880333172422873,1.0,0.0,7.239743402046316e-08,1.0,2.417251852861156e-09,0.0,-5.2063471980072345e-08,1.676972993818381e-07,-3.317732744066984e-07,2.7958692516484083e-20,8.401569728803504e-19,2.008499900548989e-07,1.662173620554923e-07,1.201294025319484e-07,-1.7055912937629645e-08,0.1870600102119993,5.720451358541044e-07,9.863132983763813e-08,1.2027948018762995e-11,-36.36121122124904
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseOther#---6,0.0,6.4476404827514536e-18,3.942921269655141e-08,6.586826601150352,1.317808903667879e-09,-12.11449045488108,9.88409335463503e-08,0.0,5.121206791513214e-09,48.965894547070725,1.0,0.0,8.175107408146877e-08,0.0,-4.108176184344152e-09,0.0,7.105529319132801e-08,1.823156430089378e-07,-4.58495307269095e-07,5.095868385931306e-20,5.565210073404481e-19,5.814476296438681e-07,2.1964767309399402e-07,1.3386045620121018e-07,1.4960881397121296e-07,0.1542690675974443,7.038300493319548e-07,1.2686821918709128e-07,-1.7905205009042902e-12,-82.2025712925432
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseOther#---7,0.0,6.4476404827514536e-18,3.942921269655141e-08,6.586826601150352,1.317808903667879e-09,-12.11449045488108,9.88409335463503e-08,0.0,5.121206791513214e-09,48.965894547070725,1.0,0.0,8.175107408146877e-08,0.0,-4.108176184344152e-09,0.0,7.105529319132801e-08,1.823156430089378e-07,-4.58495307269095e-07,5.095868385931306e-20,5.565210073404481e-19,5.814476296438681e-07,2.1964767309399402e-07,1.3386045620121018e-07,1.4960881397121296e-07,0.1542690675974443,7.038300493319548e-07,1.2686821918709128e-07,-1.7905205009042902e-12,-82.2025712925432
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseOther#---8,0.0,6.4476404827514536e-18,3.942921269655141e-08,6.586826601150352,1.317808903667879e-09,-12.11449045488108,9.88409335463503e-08,0.0,5.121206791513214e-09,48.965894547070725,1.0,0.0,8.175107408146877e-08,0.0,-4.108176184344152e-09,0.0,7.105529319132801e-08,1.823156430089378e-07,-4.58495307269095e-07,5.095868385931306e-20,5.565210073404481e-19,5.814476296438681e-07,2.1964767309399402e-07,1.3386045620121018e-07,1.4960881397121296e-07,0.1542690675974443,7.038300493319548e-07,1.2686821918709128e-07,-1.7905205009042902e-12,-82.2025712925432
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.stringEquals#---2,0.0,1.2016140667389741e-18,8.488762930271953e-08,-79.20017441647386,-1.2915246623723875e-09,77.22882482288348,6.049838618121935e-08,0.0,8.974694449730808e-09,-6.624547797337298,1.0,0.0,6.550569021570122e-08,1.0,1.5984476678680079e-09,0.0,2.0581391966711737e-07,1.4287446183924034e-07,-3.6353090514807326e-08,9.801129761356417e-19,2.944682271615887e-19,1.08779338722969e-07,1.6828855916486532e-07,1.0275614832340896e-07,-1.5360887099582548e-08,0.0825807279768951,3.656816866148072e-07,8.070444859223608e-08,2.6987258529502905e-11,-135.8520771872823
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.stringEquals#---3,0.0,5.998754242015965e-18,1.6772038710658612e-07,-155.6448308274406,7.285286526948e-10,88.387922613992,5.088588474736369e-08,0.0,1.1351137927553202e-08,153.46141345972288,1.0,0.0,5.477418643200863e-08,1.0,5.621806729965405e-09,0.0,-3.098750634603527e-07,1.2307093878782213e-07,-1.7052721543458686e-07,5.26097545508495e-21,3.089144257677208e-19,9.911942073746094e-07,1.8018406606026525e-07,8.913308236229968e-08,-1.881539328539754e-07,0.0932427367864164,6.021318015010854e-07,7.1692886734314e-08,-5.8251704401226256e-12,-55.220422997380766
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.stringEquals#---4,0.0,1.2016140667389741e-18,8.488762930271953e-08,-79.20017441647386,-1.2915246623723875e-09,77.22882482288348,6.049838618121935e-08,0.0,8.974694449730808e-09,-6.624547797337298,1.0,0.0,6.550569021570122e-08,1.0,1.5984476678680079e-09,0.0,2.0581391966711737e-07,1.4287446183924034e-07,-3.6353090514807326e-08,9.801129761356417e-19,2.944682271615887e-19,1.08779338722969e-07,1.6828855916486532e-07,1.0275614832340896e-07,-1.5360887099582548e-08,0.0825807279768951,3.656816866148072e-07,8.070444859223608e-08,2.6987258529502905e-11,-135.8520771872823
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.stringEquals#---5,0.0,1.959166107833854e-18,-1.683879185860141e-07,-19.97874451171045,-1.269483111870931e-09,-132.05988124532257,5.9457605873618246e-08,0.0,7.462348005951511e-09,-68.72659402809383,1.0,0.0,5.777419571072089e-08,0.0,1.3207294034569678e-09,0.0,1.8500717885854018e-07,1.354600671999853e-07,-3.44406893687134e-07,2.344889576369819e-19,4.751599584090637e-19,1.6315986973871632e-07,2.958267380096343e-07,9.84714056460473e-08,-5.59888075652596e-08,0.0422132476392597,6.695910631446356e-08,8.113309249429243e-08,-1.2057612297198832e-11,-131.83464965488238
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.stringEquals#---7,0.0,1.8832870517254243e-16,-1.672873672159601e-07,22.35336783655383,-2.332135423127649e-09,-93.6090616817993,6.320393494362108e-08,0.0,2.0497460766239523e-09,83.40729314416184,1.0,0.0,5.272946311436908e-08,0.0,-4.972212914788663e-09,0.0,3.5923095341968136e-08,1.2549739940938968e-07,3.7448951185259414e-08,2.4777589656519502e-20,1.7978126407602678e-19,5.577273134348008e-07,6.188225009042986e-07,8.80898914018789e-08,-2.1658329839323826e-08,0.0170830888364931,2.951263926416935e-07,7.763258760533264e-08,-7.115805155341707e-12,128.53740561934436
