id,FCN,OSCNN,Rocket
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3---7,0.885925925925926,0.9629629629629629,0.6933333333333334
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3---8,0.7172413793103448,0.7131428571428572,0.5889156626506025
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---0,0.5045544554455447,0.304390243902439,0.5098039215686274
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---2,0.5147474747474748,0.4244897959183674,0.5098039215686274
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---3,0.5416666666666667,0.23111111111111113,0.514851485148515
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---4,0.5039175257731958,0.28888888888888886,0.5098039215686274
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---5,0.5252525252525253,0.2925,0.5098039215686274
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---6,0.4987755102040817,0.40444444444444444,0.5045544554455447
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---7,0.52,0.3976470588235294,0.5098039215686274
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---9,0.5096,0.4254545454545455,0.5098039215686274
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---0,0.9170638703527171,0.9792843691148777,0.9883953581432574
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---1,0.6548148148148148,0.5257142857142859,0.5098039215686274
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---2,0.38999999999999996,0.5020689655172413,0.4937373737373738
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---3,0.9494382022471909,0.9839060461070032,0.9898989898989902
