id,FCN,OSCNN,Rocket
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---16,0.91,0.9729032258064515,0.8387096774193548
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---18,0.6586666666666666,0.7710344827586207,0.8253968253968255
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---19,0.44,0.5566197183098591,0.5714285714285715
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---2,0.9639024390243904,0.56,0.6190476190476191
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---20,0.656842105263158,0.82,0.6582278481012658
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---21,0.8624390243902439,0.8564705882352941,0.8125
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---22,0.7160655737704917,0.9788235294117648,0.5995294117647059
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---23,0.7395555555555555,0.5974468085106382,0.5977011494252874
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---24,0.7064150943396228,0.9706666666666666,0.8387096774193548
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---25,0.7752727272727274,0.7150000000000001,0.6190476190476191
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---26,0.7057142857142856,0.7497674418604651,0.6666666666666666
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---27,0.5850000000000002,0.9706666666666666,0.7878787878787878
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---28,0.5942857142857143,0.9482352941176472,0.7123287671232877
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---29,0.6053731343283583,0.544,0.5306122448979593
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---3,0.6455172413793103,0.9822222222222222,0.6341463414634148
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---4,0.9013333333333333,0.9805714285714285,0.7878787878787878
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---5,0.9161904761904762,0.6834285714285715,0.611764705882353
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---6,0.6685714285714286,0.7863414634146341,0.6582278481012658
